"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002"
100018778900,829,1977,2000,1,1,1,1,1,1
100008516663,829,1992,2000,NA,NA,NA,0,0,0
100013439581,829,1998,2000,NA,NA,NA,NA,NA,0
100019109103,829,1977,2000,0,0,0,0,0,0
100019566739,829,1977,2000,0,0,0,0,0,0
100004840047,829,1977,2000,0,0,0,0,0,0
100017820445,829,1977,1978,0,0,NA,NA,NA,NA
100005902726,829,1977,1981,0,0,NA,NA,NA,NA
100019658398,829,1977,1989,0,0,0,0,NA,NA
100007087173,829,1999,2000,NA,NA,NA,NA,NA,0
100010053043,829,1977,2000,0,0,0,0,0,0
100016075758,829,1995,2000,NA,NA,NA,NA,0,0
100007824150,829,1992,1994,NA,NA,NA,0,0,NA
100008534117,829,1985,2000,NA,NA,0,0,0,0
100002073165,829,1991,1993,NA,NA,NA,0,0,NA
100004820228,829,1999,2000,NA,NA,NA,NA,NA,0
100016303177,829,1985,1987,NA,NA,0,NA,NA,NA
100010138418,829,1989,1990,NA,NA,NA,0,NA,NA
100011751840,829,1992,2000,NA,NA,NA,0,0,0
100012112454,829,1977,2000,0,0,0,0,0,0
100018630593,829,1977,1978,0,0,NA,NA,NA,NA
100014217338,829,1977,2000,0,0,0,0,0,0
100020025898,829,1988,2000,NA,NA,NA,0,0,0
100020226389,829,1986,1990,NA,NA,1,1,NA,NA
100016583394,829,1977,1983,0,0,0,NA,NA,NA
100006983826,829,1986,1990,NA,NA,0,0,NA,NA
100008065502,829,1994,2000,NA,NA,NA,NA,0,0
100017410236,829,1988,2000,NA,NA,NA,0,0,0
100000444716,829,1992,2000,NA,NA,NA,0,0,0
100017998043,829,2000,2000,NA,NA,NA,NA,NA,0
100006218407,829,2000,2000,NA,NA,NA,NA,NA,0
100011267170,829,1996,2000,NA,NA,NA,NA,0,0
100004542325,829,1977,1982,0,0,NA,NA,NA,NA
100008735645,829,1996,2000,NA,NA,NA,NA,0,0
100004399803,829,1979,2000,NA,1,1,1,1,1
100008688009,829,1989,2000,NA,NA,NA,0,0,0
100020482761,829,1982,1984,NA,1,1,NA,NA,NA
100008199292,829,1977,1983,0,0,0,NA,NA,NA
100006504517,829,1996,2000,NA,NA,NA,NA,0,0
100011400710,829,1999,2000,NA,NA,NA,NA,NA,0
100016801983,829,1977,1988,0,0,0,0,NA,NA
100000946397,829,1998,2000,NA,NA,NA,NA,NA,0
100004518948,829,1994,1997,NA,NA,NA,NA,0,NA
100011314757,829,1977,1984,0,0,0,NA,NA,NA
100020694258,829,1977,1981,0,0,NA,NA,NA,NA
100007937575,829,1984,2000,NA,NA,1,1,1,1
100006805330,829,1999,2000,NA,NA,NA,NA,NA,0
100007497481,829,1985,1998,NA,NA,0,0,0,0
100014358757,829,1977,2000,0,0,0,0,0,0
100000630385,829,1980,1981,NA,0,NA,NA,NA,NA
100003280958,829,1985,1994,NA,NA,0,0,0,NA
100014219889,829,1987,2000,NA,NA,0,0,0,0
100015208749,829,1984,1990,NA,NA,0,0,NA,NA
100000750791,829,1988,1994,NA,NA,NA,0,0,NA
100013148787,829,1996,2000,NA,NA,NA,NA,0,0
100017177755,829,1996,1998,NA,NA,NA,NA,1,1
100009832616,829,2000,2000,NA,NA,NA,NA,NA,0
100009788971,829,1977,1992,1,0,0,0,NA,NA
100000578127,829,1977,1986,0,1,0,NA,NA,NA
100002821924,829,1997,2000,NA,NA,NA,NA,0,0
100012229704,829,1977,2000,0,0,0,0,0,0
100012143466,829,1991,1999,NA,NA,NA,0,0,0
100019208611,829,1977,1977,1,NA,NA,NA,NA,NA
100000118195,829,1977,1984,0,0,1,NA,NA,NA
100004117720,829,1984,2000,NA,NA,0,0,0,1
100000442113,829,1977,2000,0,0,0,0,0,0
100010525275,829,1994,2000,NA,NA,NA,NA,1,1
100012808878,829,1980,1988,NA,0,0,0,NA,NA
100001791842,829,1996,2000,NA,NA,NA,NA,0,0
100019004675,829,1990,1994,NA,NA,NA,1,1,NA
100002566940,829,1977,2000,0,0,0,0,0,0
100017868554,829,1977,2000,0,0,0,0,0,0
100020573118,829,1995,2000,NA,NA,NA,NA,0,0
100018649589,829,1994,2000,NA,NA,NA,NA,0,0
100009843377,829,1996,2000,NA,NA,NA,NA,0,0
100014792521,829,1987,2000,NA,NA,0,0,0,0
100015118280,829,1977,1980,0,0,NA,NA,NA,NA
100010446737,829,1977,2000,0,0,0,0,0,0
100010001217,829,1984,1997,NA,NA,0,0,0,NA
100014578420,829,1977,2000,0,0,0,0,0,0
100011761348,829,1977,2000,1,1,1,1,1,1
100012758342,829,1991,2000,NA,NA,NA,0,0,0
100012854334,829,1977,1999,0,0,0,0,0,0
100011470790,829,1989,2000,NA,NA,NA,0,0,0
100004323091,829,1977,2000,0,0,0,0,0,0
100010728512,829,1984,2000,NA,NA,1,1,1,1
100014835302,829,1999,2000,NA,NA,NA,NA,NA,0
100019698514,829,1996,2000,NA,NA,NA,NA,1,1
100019315729,829,1990,1998,NA,NA,NA,0,0,0
100012380117,829,1988,1990,NA,NA,NA,0,NA,NA
100007847123,829,1992,2000,NA,NA,NA,0,0,0
100001505395,829,1977,2000,1,1,1,1,1,1
100001261888,829,1977,1978,0,0,NA,NA,NA,NA
100001071646,829,1978,1997,NA,0,0,0,0,NA
100005597442,829,1989,2000,NA,NA,NA,0,0,0
100020539035,829,1977,2000,0,0,0,0,0,0
100015289019,829,1993,1995,NA,NA,NA,NA,0,NA
100010960947,829,1992,2000,NA,NA,NA,0,0,0
100007999465,829,1977,2000,1,1,1,1,0,0
100002091889,829,1977,2000,0,0,0,0,0,0
100010789496,829,1985,2000,NA,NA,0,0,0,0
100009881747,829,1977,1983,0,0,0,NA,NA,NA
100002012096,829,1977,2000,0,0,0,0,0,0
100008743484,829,1994,1997,NA,NA,NA,NA,0,NA
100009974868,829,1982,2000,NA,0,0,0,1,1
100017843874,829,1984,2000,NA,NA,0,0,0,0
100017918394,829,1999,2000,NA,NA,NA,NA,NA,0
100004293382,829,1977,1978,0,0,NA,NA,NA,NA
100009595921,829,1977,1984,0,0,0,NA,NA,NA
100019273166,829,1990,1995,NA,NA,NA,0,0,NA
100014145635,829,1977,1983,0,0,0,NA,NA,NA
100010765209,829,1977,2000,0,0,0,0,0,0
100010188058,829,1989,1999,NA,NA,NA,0,0,0
100002116561,829,1997,2000,NA,NA,NA,NA,0,0
100005742124,829,1978,2000,NA,0,0,0,0,0
100005673205,829,1977,1979,0,0,NA,NA,NA,NA
100012377804,829,1987,1994,NA,NA,0,0,0,NA
100011912164,829,1977,2000,0,0,0,0,0,0
100016240264,829,1997,2000,NA,NA,NA,NA,0,0
100018690365,829,1977,1992,0,0,0,0,NA,NA
100014662928,829,1992,1999,NA,NA,NA,0,0,0
100009572776,829,1985,1987,NA,NA,0,NA,NA,NA
100015626025,829,1994,2000,NA,NA,NA,NA,0,0
100012245745,829,1977,2000,0,0,0,0,0,0
100020176384,829,1995,1998,NA,NA,NA,NA,0,0
100004871760,829,1977,1977,1,NA,NA,NA,NA,NA
100015975789,829,2000,2000,NA,NA,NA,NA,NA,0
100010922192,829,1992,2000,NA,NA,NA,0,0,0
100006130247,829,1990,1991,NA,NA,NA,0,NA,NA
100014944028,829,1977,2000,0,0,0,0,0,0
100012020336,829,1977,2000,1,1,1,1,0,0
100015204359,829,1995,1996,NA,NA,NA,NA,0,NA
100018413919,829,1977,2000,0,0,0,0,0,0
100008729543,829,1977,1978,0,0,NA,NA,NA,NA
100014028464,829,1977,2000,1,1,1,1,1,1
100003198682,829,1995,1997,NA,NA,NA,NA,0,NA
100011748263,829,1977,2000,0,0,0,0,0,0
100006024979,829,1999,2000,NA,NA,NA,NA,NA,0
100013127958,829,1977,2000,0,0,0,0,0,0
100012137872,829,1992,2000,NA,NA,NA,0,0,0
100014770413,829,1981,1997,NA,0,0,0,0,NA
100000254334,829,1983,1985,NA,NA,0,NA,NA,NA
100000040520,829,1993,1996,NA,NA,NA,NA,1,NA
100014008695,829,1979,2000,NA,0,0,0,0,0
100015558741,829,1977,1989,0,0,0,0,NA,NA
100005963128,829,2000,2000,NA,NA,NA,NA,NA,0
100011401908,829,1981,2000,NA,0,0,0,0,0
100006734985,829,1992,2000,NA,NA,NA,0,0,0
100016007668,829,1998,2000,NA,NA,NA,NA,NA,0
100003897934,829,1984,2000,NA,NA,0,0,0,0
100020847159,829,1987,2000,NA,NA,0,0,0,0
100000174861,829,1998,2000,NA,NA,NA,NA,NA,0
100013881003,829,1977,2000,1,1,1,1,1,1
100009409548,829,1984,1988,NA,NA,1,1,NA,NA
100001717619,829,1999,2000,NA,NA,NA,NA,NA,0
100007311235,829,1977,1978,0,0,NA,NA,NA,NA
100009298656,829,1994,1997,NA,NA,NA,NA,0,NA
100019452156,829,1977,1980,0,0,NA,NA,NA,NA
100009613446,829,1998,2000,NA,NA,NA,NA,NA,0
100007816745,829,1977,1983,0,0,0,NA,NA,NA
100007178878,829,1977,1994,0,0,0,0,0,NA
100019842056,829,1977,2000,0,0,0,0,0,0
100012062919,829,1999,2000,NA,NA,NA,NA,NA,0
100017482294,829,1977,1978,0,0,NA,NA,NA,NA
100011528495,829,1977,2000,0,0,0,0,0,0
100000175987,829,1977,1977,1,NA,NA,NA,NA,NA
100005123051,829,1988,2000,NA,NA,NA,0,0,0
100013341743,829,1977,2000,1,1,1,1,1,0
100000689702,829,1996,2000,NA,NA,NA,NA,1,1
100000894196,829,2000,2000,NA,NA,NA,NA,NA,1
100002092262,829,1992,1993,NA,NA,NA,0,0,NA
100001812286,829,1978,2000,NA,1,1,1,1,1
100012098799,829,1982,1997,NA,1,1,1,1,NA
100003932983,829,1991,2000,NA,NA,NA,0,0,0
100019144237,829,1982,2000,NA,0,0,0,0,0
100007215836,829,1977,1986,0,0,0,NA,NA,NA
100011208831,829,1999,2000,NA,NA,NA,NA,NA,0
100001941956,829,1986,1992,NA,NA,1,1,NA,NA
100007276334,829,1993,2000,NA,NA,NA,NA,0,0
100013926110,829,1977,1980,0,0,NA,NA,NA,NA
100020549182,829,1979,2000,NA,0,0,0,0,0
100008102912,829,1997,2000,NA,NA,NA,NA,0,0
100019616822,829,1977,1986,0,0,0,NA,NA,NA
100002715400,829,1982,2000,NA,0,0,0,0,0
100021041837,829,1999,2000,NA,NA,NA,NA,NA,0
100012482309,829,1993,1996,NA,NA,NA,NA,0,NA
100012466604,829,1977,1993,0,0,0,0,0,NA
100013826884,829,1983,1985,NA,NA,0,NA,NA,NA
100006592057,829,1992,2000,NA,NA,NA,0,0,0
100020060274,829,1977,2000,0,0,0,0,0,0
100007121246,829,1977,2000,0,0,0,0,0,0
100018319321,829,1992,2000,NA,NA,NA,0,0,0
100006498812,829,1986,2000,NA,NA,0,0,0,0
100013601882,829,1998,2000,NA,NA,NA,NA,NA,0
100018932985,829,1987,1991,NA,NA,0,0,NA,NA
100020640777,829,1999,2000,NA,NA,NA,NA,NA,0
100007688294,829,1986,2000,NA,NA,0,0,0,0
100003951090,829,1977,1990,0,0,0,0,NA,NA
100011186814,829,1998,2000,NA,NA,NA,NA,NA,0
100003405828,829,1999,2000,NA,NA,NA,NA,NA,0
100000685795,829,1977,2000,1,0,0,0,0,0
100002748874,829,1999,2000,NA,NA,NA,NA,NA,0
100001913551,829,1977,1979,0,0,NA,NA,NA,NA
100000896805,829,1978,1989,NA,0,0,0,NA,NA
100016773564,829,1997,1999,NA,NA,NA,NA,0,0
100003081736,829,1977,1984,1,1,1,NA,NA,NA
100019182317,829,1988,1991,NA,NA,NA,0,NA,NA
100000132393,829,1998,2000,NA,NA,NA,NA,NA,0
100012648924,829,1996,2000,NA,NA,NA,NA,0,0
100008885716,829,1980,1994,NA,0,0,0,0,NA
100001010106,829,1985,1988,NA,NA,0,0,NA,NA
100001240212,829,1999,2000,NA,NA,NA,NA,NA,0
100016425799,829,1992,1996,NA,NA,NA,0,0,NA
100017831197,829,1984,2000,NA,NA,0,0,0,0
100010705873,829,1977,2000,0,0,0,0,0,0
100020225839,829,1979,1982,NA,0,NA,NA,NA,NA
100020616694,829,1977,2000,0,0,0,0,0,0
100010794189,829,1977,1987,0,0,0,NA,NA,NA
100002313745,829,1991,1995,NA,NA,NA,1,1,NA
100006455718,829,1977,2000,0,0,0,0,0,0
100001738011,829,1997,2000,NA,NA,NA,NA,0,0
100017824474,829,2000,2000,NA,NA,NA,NA,NA,0
100011084520,829,1977,1983,0,0,0,NA,NA,NA
100011686660,829,1998,2000,NA,NA,NA,NA,NA,0
100020611807,829,1977,2000,0,0,0,0,0,0
100010601320,829,1981,1992,NA,1,1,0,NA,NA
100002824133,829,1977,2000,0,0,0,0,0,0
100019091752,829,1981,2000,NA,0,0,0,0,0
100017885709,829,1997,2000,NA,NA,NA,NA,0,0
100011433499,829,1980,1989,NA,1,1,1,NA,NA
100016390338,829,1991,1993,NA,NA,NA,0,0,NA
100005079899,829,2000,2000,NA,NA,NA,NA,NA,0
100007920494,829,1977,2000,0,0,0,0,0,0
100003786553,829,1977,2000,1,1,1,1,1,1
100000601434,829,1995,1997,NA,NA,NA,NA,0,NA
100015371713,829,1991,2000,NA,NA,NA,1,1,1
100019941121,829,1990,2000,NA,NA,NA,0,0,0
100012958317,829,1998,2000,NA,NA,NA,NA,NA,0
100020247458,829,1999,2000,NA,NA,NA,NA,NA,0
100012184277,829,1977,1979,1,1,NA,NA,NA,NA
100016053157,829,1999,2000,NA,NA,NA,NA,NA,0
100010027128,829,1977,1985,0,0,0,NA,NA,NA
100011709176,829,1977,1986,0,0,0,NA,NA,NA
100007139552,829,1992,1998,NA,NA,NA,0,0,0
100020269661,829,1977,1982,0,0,NA,NA,NA,NA
100016451206,829,1988,1992,NA,NA,NA,0,NA,NA
100018917562,829,1977,1992,0,0,0,0,NA,NA
100004623798,829,1977,2000,0,0,0,0,0,0
100014839698,829,1977,1980,0,0,NA,NA,NA,NA
100001820853,829,1994,2000,NA,NA,NA,NA,0,0
100017684282,829,1990,1992,NA,NA,NA,0,NA,NA
100002352491,829,1999,2000,NA,NA,NA,NA,NA,0
100011533656,829,2000,2000,NA,NA,NA,NA,NA,0
100020531300,829,1977,1983,0,0,0,NA,NA,NA
100017392143,829,1985,2000,NA,NA,0,0,0,0
100002343648,829,1987,1989,NA,NA,0,0,NA,NA
100005290052,829,1988,1989,NA,NA,NA,0,NA,NA
100020317598,829,1987,1995,NA,NA,1,1,1,NA
100011403586,829,1995,1996,NA,NA,NA,NA,0,NA
100009377798,829,1977,2000,0,0,0,0,0,0
100000869899,829,1985,1988,NA,NA,0,0,NA,NA
100017566651,829,1977,1979,0,0,NA,NA,NA,NA
100017410096,829,1996,2000,NA,NA,NA,NA,0,0
100017459200,829,1989,1994,NA,NA,NA,0,0,NA
100005801675,829,1977,1990,0,0,0,0,NA,NA
100013934906,829,1992,2000,NA,NA,NA,0,0,0
100010791282,829,1977,2000,1,1,1,1,1,1
100018445618,829,1986,1997,NA,NA,0,0,0,NA
100001562998,829,1987,1997,NA,NA,0,0,0,NA
100008612573,829,1996,2000,NA,NA,NA,NA,0,0
100012697520,829,2000,2000,NA,NA,NA,NA,NA,0
100002182360,829,1994,2000,NA,NA,NA,NA,1,1
100017932443,829,1983,1994,NA,NA,0,0,0,NA
100010864724,829,1977,2000,0,0,0,0,0,0
100020875811,829,1977,2000,1,1,1,0,0,0
100002249279,829,1977,1996,1,1,1,1,1,NA
100013612032,829,1977,2000,1,0,0,0,0,0
100018409218,829,2000,2000,NA,NA,NA,NA,NA,0
100020493559,829,1984,1991,NA,NA,1,1,NA,NA
100012278879,829,2000,2000,NA,NA,NA,NA,NA,0
100009173556,829,1977,2000,1,1,1,1,1,1
100019336811,829,1977,1995,0,1,1,1,0,NA
100020821647,829,1977,2000,0,0,0,0,0,0
100019806662,829,1983,2000,NA,NA,0,0,0,0
100019255270,829,1977,1978,0,0,NA,NA,NA,NA
100010109517,829,1977,1980,0,0,NA,NA,NA,NA
100005011510,829,1977,1978,0,0,NA,NA,NA,NA
100007010600,829,1993,1994,NA,NA,NA,NA,0,NA
100015039219,829,1977,2000,0,0,0,0,0,0
100004368440,829,1988,1996,NA,NA,NA,0,0,NA
100015919630,829,1995,2000,NA,NA,NA,NA,0,0
100018805219,829,1978,1979,NA,0,NA,NA,NA,NA
100002240537,829,1977,2000,0,0,0,0,0,0
100006594607,829,1989,2000,NA,NA,NA,0,0,0
100014826929,829,1977,2000,1,1,1,1,1,1
100003229019,829,1977,2000,0,0,0,0,0,0
100005502617,829,1977,1977,1,NA,NA,NA,NA,NA
100016480497,829,1977,1977,1,NA,NA,NA,NA,NA
100013729528,829,1977,2000,0,0,0,0,0,0
100015784084,829,1995,1998,NA,NA,NA,NA,0,0
100007028480,829,1986,1987,NA,NA,0,NA,NA,NA
100015778416,829,2000,2000,NA,NA,NA,NA,NA,0
100009013749,829,1977,1977,1,NA,NA,NA,NA,NA
100006991696,829,1984,1994,NA,NA,0,0,0,NA
100020809347,829,2000,2000,NA,NA,NA,NA,NA,0
100010489072,829,1982,1989,NA,0,0,0,NA,NA
100014471792,829,1985,2000,NA,NA,1,1,1,1
100018957755,829,1985,2000,NA,NA,0,0,0,0
100016560642,829,1977,2000,0,0,0,0,0,0
100012681478,829,1990,2000,NA,NA,NA,1,1,1
100003853152,829,1991,2000,NA,NA,NA,0,0,0
100014677832,829,1977,1979,0,0,NA,NA,NA,NA
100015188452,829,1984,1996,NA,NA,0,0,0,NA
100008400276,829,1977,1990,0,0,0,0,NA,NA
100011605153,829,1990,1993,NA,NA,NA,0,0,NA
100000966498,829,1982,1983,NA,0,0,NA,NA,NA
100015975839,829,1977,1992,0,0,0,0,NA,NA
100004325293,829,1990,2000,NA,NA,NA,0,0,0
100000097772,829,1977,2000,0,0,0,0,0,0
100011872745,829,1991,1994,NA,NA,NA,0,0,NA
100018770911,829,1992,1995,NA,NA,NA,0,0,NA
100001317071,829,1990,1991,NA,NA,NA,0,NA,NA
100006762092,829,1977,1997,0,0,1,1,1,NA
100007853438,829,1985,2000,NA,NA,0,0,0,0
100010679906,829,1998,2000,NA,NA,NA,NA,NA,0
100001737529,829,1993,1994,NA,NA,NA,NA,0,NA
100018609348,829,1993,2000,NA,NA,NA,NA,0,0
100004501418,829,1995,2000,NA,NA,NA,NA,0,0
100006160756,829,1978,1993,NA,0,1,1,1,NA
100017679522,829,1977,2000,0,0,0,0,0,0
100015623848,829,1990,1995,NA,NA,NA,0,0,NA
100016983609,829,1977,1980,0,0,NA,NA,NA,NA
100016057578,829,1998,2000,NA,NA,NA,NA,NA,0
100010851920,829,1990,1992,NA,NA,NA,0,NA,NA
100017512314,829,1994,2000,NA,NA,NA,NA,0,0
100000293029,829,1996,2000,NA,NA,NA,NA,0,0
100009965234,829,1997,2000,NA,NA,NA,NA,0,0
100014903801,829,1977,1982,0,0,NA,NA,NA,NA
100012980097,829,2000,2000,NA,NA,NA,NA,NA,0
100001588808,829,1995,1998,NA,NA,NA,NA,0,0
100020594184,829,1993,2000,NA,NA,NA,NA,0,0
100018651474,829,1992,1997,NA,NA,NA,0,0,NA
100000542014,829,1977,1977,1,NA,NA,NA,NA,NA
100011816719,829,1977,2000,0,0,0,0,0,0
100008593191,829,1992,1995,NA,NA,NA,0,0,NA
100010497059,829,1990,1998,NA,NA,NA,0,0,0
100015097818,829,1977,1990,0,0,0,0,NA,NA
100015892316,829,1977,1998,0,0,0,0,0,0
100014926808,829,1984,1985,NA,NA,0,NA,NA,NA
100007442996,829,1977,1979,0,0,NA,NA,NA,NA
100013659930,829,1985,1990,NA,NA,0,0,NA,NA
100003671084,829,1996,2000,NA,NA,NA,NA,0,0
100007081761,829,1977,2000,1,1,1,1,1,1
100016781908,829,1992,1996,NA,NA,NA,0,0,NA
100019330729,829,1977,2000,1,1,0,0,0,0
100001893416,829,1977,2000,1,0,0,0,0,0
100007321542,829,1977,2000,1,1,0,0,0,0
100012329369,829,1984,2000,NA,NA,0,0,0,1
100013045000,829,1977,2000,0,0,0,0,0,0
100014213595,829,1998,2000,NA,NA,NA,NA,NA,0
100018185192,829,1977,2000,1,1,0,0,0,0
100008439017,829,1991,2000,NA,NA,NA,0,0,0
100013810899,829,1977,2000,0,0,0,0,0,0
100007174143,829,1979,1981,NA,0,NA,NA,NA,NA
100014736176,829,1994,1996,NA,NA,NA,NA,0,NA
100000914834,829,1990,1998,NA,NA,NA,0,0,0
100012563973,829,1997,1998,NA,NA,NA,NA,0,0
100005613966,829,1981,1983,NA,0,0,NA,NA,NA
100009164721,829,1999,2000,NA,NA,NA,NA,NA,0
100014078481,829,2000,2000,NA,NA,NA,NA,NA,0
100006948519,829,1977,1977,1,NA,NA,NA,NA,NA
100002357818,829,1977,2000,0,0,0,0,0,0
100008975468,829,1977,2000,0,0,0,0,0,0
100013207775,829,2000,2000,NA,NA,NA,NA,NA,0
100020246617,829,2000,2000,NA,NA,NA,NA,NA,0
100013855162,829,1977,1992,0,0,0,0,NA,NA
100016670691,829,1977,2000,1,1,1,1,1,0
100014851074,829,1977,1979,1,1,NA,NA,NA,NA
100008742909,829,1977,1985,0,0,0,NA,NA,NA
100017376925,829,1985,2000,NA,NA,0,0,0,0
100004417293,829,1977,2000,0,0,0,0,0,0
100007175371,829,1991,1993,NA,NA,NA,0,0,NA
100001906850,829,1977,1978,0,0,NA,NA,NA,NA
100018370615,829,1998,2000,NA,NA,NA,NA,NA,1
100003473014,829,1977,1982,0,0,NA,NA,NA,NA
100010629521,829,1992,2000,NA,NA,NA,0,0,0
100010171539,829,1977,2000,0,0,0,0,0,0
100011072789,829,2000,2000,NA,NA,NA,NA,NA,0
100004462213,829,1977,1980,0,0,NA,NA,NA,NA
100016401811,829,1998,1999,NA,NA,NA,NA,NA,0
100008371519,829,1979,1981,NA,0,NA,NA,NA,NA
100008426242,829,1999,2000,NA,NA,NA,NA,NA,0
100012453854,829,1977,2000,0,0,0,0,0,0
100018868103,829,1997,2000,NA,NA,NA,NA,0,0
100003290755,829,1999,2000,NA,NA,NA,NA,NA,0
100002158244,829,2000,2000,NA,NA,NA,NA,NA,0
100006943403,829,1991,2000,NA,NA,NA,0,0,0
100005614547,829,1977,2000,1,0,0,0,0,0
100019956262,829,1977,2000,1,1,1,1,0,0
100002017076,829,1999,2000,NA,NA,NA,NA,NA,0
100013207817,829,1979,2000,NA,1,1,1,1,1
100004004167,829,1977,1981,0,0,NA,NA,NA,NA
100012578448,829,1989,2000,NA,NA,NA,1,0,0
100013606441,829,1977,1991,1,1,1,1,NA,NA
100015879973,829,1998,2000,NA,NA,NA,NA,NA,1
100007444010,829,1996,2000,NA,NA,NA,NA,0,0
100019084657,829,1984,2000,NA,NA,0,0,0,0
100002202470,829,1980,1982,NA,0,NA,NA,NA,NA
100009456208,829,1977,2000,0,0,0,0,0,0
100013329571,829,1998,2000,NA,NA,NA,NA,NA,0
100018320879,829,1993,1994,NA,NA,NA,NA,0,NA
100002300546,829,1978,2000,NA,0,0,0,0,0
100011616248,829,1977,2000,1,1,1,1,1,1
100000964438,829,1977,2000,0,0,0,0,0,0
100008845244,829,1977,2000,0,0,0,0,0,0
100019220360,829,1995,1997,NA,NA,NA,NA,0,NA
100009330493,829,1980,2000,NA,1,1,1,1,1
100004198151,829,1977,2000,1,1,1,1,1,1
100014620625,829,1997,2000,NA,NA,NA,NA,0,0
100019908610,829,1978,1982,NA,0,NA,NA,NA,NA
100006874077,829,1977,2000,0,0,0,0,0,0
100000237648,829,1998,2000,NA,NA,NA,NA,NA,0
100012194290,829,1999,2000,NA,NA,NA,NA,NA,0
100019996485,829,1993,2000,NA,NA,NA,NA,1,1
100000404627,829,1987,2000,NA,NA,0,0,0,0
100005995023,829,1998,1999,NA,NA,NA,NA,NA,0
100016706757,829,1997,2000,NA,NA,NA,NA,0,0
100012614659,829,1977,2000,0,0,0,0,0,0
100010179765,829,1983,1991,NA,NA,0,0,NA,NA
100017263084,829,1988,1989,NA,NA,NA,0,NA,NA
100009376686,829,2000,2000,NA,NA,NA,NA,NA,1
100016783676,829,1983,1989,NA,NA,0,0,NA,NA
100020359711,829,1977,2000,1,1,1,1,1,1
100008990190,829,1977,2000,0,0,0,0,0,0
100010918160,829,1981,2000,NA,0,0,0,0,0
100020187022,829,1996,2000,NA,NA,NA,NA,0,0
100004906120,829,1977,2000,0,0,0,0,0,0
100007621911,829,1994,2000,NA,NA,NA,NA,1,1
100000549279,829,1977,1981,1,1,NA,NA,NA,NA
100005162751,829,2000,2000,NA,NA,NA,NA,NA,0
100015141085,829,1998,2000,NA,NA,NA,NA,NA,0
100020911546,829,1977,1994,1,1,1,1,1,NA
100014242649,829,1977,2000,1,1,0,0,0,0
100005951220,829,1989,1992,NA,NA,NA,0,NA,NA
100010397856,829,1980,1982,NA,0,NA,NA,NA,NA
100010790429,829,1993,2000,NA,NA,NA,NA,0,0
100000460638,829,1990,2000,NA,NA,NA,0,0,0
100010905716,829,1984,2000,NA,NA,0,0,0,0
100001669786,829,1998,2000,NA,NA,NA,NA,NA,0
100019610263,829,1990,2000,NA,NA,NA,0,0,0
100013786991,829,1977,2000,0,0,0,0,0,0
100009013788,829,1977,1986,0,0,0,NA,NA,NA
100019248200,829,1977,1979,0,0,NA,NA,NA,NA
100009801123,829,1977,1979,0,0,NA,NA,NA,NA
100004200426,829,1989,1996,NA,NA,NA,0,0,NA
100005920802,829,1998,2000,NA,NA,NA,NA,NA,0
100012830937,829,1999,2000,NA,NA,NA,NA,NA,1
100007588664,829,1987,1990,NA,NA,0,0,NA,NA
100008154576,829,1977,1983,0,0,0,NA,NA,NA
100006109359,829,1977,1996,0,0,0,0,0,NA
100001532653,829,1977,2000,1,1,1,1,1,1
100006133113,829,1986,1993,NA,NA,0,0,0,NA
100016117968,829,1992,1993,NA,NA,NA,0,0,NA
100012403950,829,1996,2000,NA,NA,NA,NA,0,0
100000613899,829,1978,1982,NA,1,NA,NA,NA,NA
100009848173,829,1979,1994,NA,0,0,0,0,NA
100020119855,829,1995,2000,NA,NA,NA,NA,0,0
100004710911,829,1977,1994,0,0,0,0,0,NA
100003893356,829,1996,2000,NA,NA,NA,NA,0,0
100005560408,829,1977,2000,0,0,0,0,0,0
100018299823,829,1982,1985,NA,0,0,NA,NA,NA
100018972908,829,1977,2000,0,0,0,0,0,0
100007214990,829,1977,2000,1,1,1,1,0,0
100003613047,829,1977,2000,1,1,1,1,1,1
100016102220,829,1989,2000,NA,NA,NA,0,0,0
100009273652,829,1977,1978,1,1,NA,NA,NA,NA
100004462546,829,1986,1988,NA,NA,0,0,NA,NA
100010225393,829,1977,2000,0,0,0,0,0,0
100012278767,829,1977,1979,0,0,NA,NA,NA,NA
100015780938,829,1991,2000,NA,NA,NA,0,0,0
100007103025,829,1989,2000,NA,NA,NA,0,0,0
100000341613,829,2000,2000,NA,NA,NA,NA,NA,0
100011987802,829,1984,1996,NA,NA,0,0,0,NA
100011413124,829,1977,2000,0,0,0,0,0,0
100018505488,829,2000,2000,NA,NA,NA,NA,NA,0
100010771694,829,1977,1991,0,0,0,0,NA,NA
100014551726,829,1977,2000,0,0,0,0,0,0
100012409026,829,1977,2000,0,0,0,0,0,0
100003777857,829,1995,2000,NA,NA,NA,NA,0,0
100006492065,829,1990,2000,NA,NA,NA,0,0,0
100005579833,829,1995,2000,NA,NA,NA,NA,0,0
100014490106,829,1977,2000,1,1,1,0,0,0
100020584723,829,1993,2000,NA,NA,NA,NA,0,0
100013651122,829,1977,1997,1,1,1,1,1,NA
100005101827,829,1998,2000,NA,NA,NA,NA,NA,0
100014523735,829,1982,2000,NA,0,0,0,0,0
100016219625,829,1979,1981,NA,0,NA,NA,NA,NA
100018404209,829,1977,2000,1,1,1,1,0,0
